ID,STID,TYPE,KEY,NLEVELS,CONTENTNAME,GRADE,DOK,CONTENT,SUBCONTENT,PVAL,PBIS,FORMAT
244536,44945,MC,B,2,10-4: WORD MEANINGS:,4,1,2,10,0.240563576,0.375113944,SR MU
244352,44945,MC,C,2,11-4: REASONING & EV,4,3,2,11,0.193215052,0.381296389,EBSR:
244540,44945,MC,D,2,13-4: TEXT STRUCTURE,4,3,2,13,0.395121951,0.384285675,SR SI
242651,44945,MC,HT,2,12-4: ANALYSIS WITHI,4,4,2,12,0.089965398,0.096966213,HOT T
242535,44945,MC,A,2,14-4: LANGUAGE USE:,4,3,2,14,0.220689655,0.260567463,SR MU
243594,44946,MC,C,2,9-4: CENTRAL IDEAS:,4,2,2,9,0.165393519,0.471740001,EBSR:
243599,44946,MC,C,2,11-4: REASONING & EV,4,3,2,11,0.304439746,0.515527449,EBSR:
243265,44946,MC,B,2,13-4: TEXT STRUCTURE,4,2,2,13,0.033402923,0.078708909,SR MU
242656,44946,MC,C,2,12-4: ANALYSIS WITHI,4,4,2,12,0.155769231,0.355723001,EBSR:
242538,44946,MC,C,2,14-4: LANGUAGE USE:,4,2,2,14,0.325635937,0.297220992,SR SI
243393,44948,MC,C,2,1-5: KEY DETAILS: US,5,2,1,1,0.245813798,0.334899429,SR MU
243385,44948,MC,D,2,7-5: LANGUAGE USE: I,5,2,1,7,0.625,0.55796606,SR SI
243508,44948,MC,A,2,3-5: WORD MEANINGS:,5,2,1,3,0.539221383,0.457446779,SR SI
243426,44948,MC,C,2,4-5: REASONING & EVI,5,3,1,4,0.100826446,0.285460093,EBSR:
243509,44948,MC,B,2,2-5: CENTRAL IDEAS:,5,2,1,2,0.449050086,0.371926927,SR SI
242544,44948,MC,B,2,5-5: ANALYSIS WITHIN,5,3,1,5,0.299781182,0.479068795,SR MU
243634,44950,MC,A,2,4-4: REASONING & EVA,4,3,1,4,0.168394709,0.208697188,EBSR:
243381,44950,MC,HT,2,3-4: WORD MEANINGS:,4,2,1,3,0.621428571,0.387333726,HOT T
243635,44950,MC,A,2,3-4: WORD MEANINGS:,4,2,1,3,0.758846268,0.467228855,SR SI
243492,44950,CR,0,3,2-4: CENTRAL IDEAS:,4,2,1,2,0.316398129,0.489430952,SHORT
243637,44950,MC,C,2,2-4: CENTRAL IDEAS:,4,2,1,2,0.420204403,0.609875397,EBSR:
243418,44950,MC,C,2,1-4: KEY DETAILS: US,4,3,1,1,0.699828473,0.607793909,SR SI
242714,44950,MC,A,2,7-4: LANGUAGE USE: D,4,1,1,7,0.380451128,0.506354224,SR MU
242565,44950,MC,C,2,7-4: LANGUAGE USE: D,4,2,1,7,0.589464883,0.384348521,SR SI
242716,44950,MC,D,2,5-4: ANALYSIS WITHIN,4,3,1,5,0.193202147,0.473881036,EBSR:
243515,44953,CR,0,3,4-4: REASONING & EVA,4,3,1,4,0.095719051,0.384966673,SHORT
243440,44953,MC,A,2,6-4: TEXT STRUCTURES,4,2,1,6,0.041022035,0.070591607,SR MU
243608,44953,MC,C,2,1-4: KEY DETAILS: US,4,2,1,1,0.63496972,0.549536126,SR SI
243478,44953,CR,0,3,2-4: CENTRAL IDEAS:,4,3,1,2,0.217943706,0.578632635,SHORT
243610,44953,MC,C,2,2-4: CENTRAL IDEAS:,4,2,1,2,0.704752912,0.556832574,SR SI
243411,44953,MC,B,2,3-4: WORD MEANINGS:,4,1,1,3,0.634300899,0.490566651,SR SI
243612,44953,MC,B,2,6-4: TEXT STRUCTURES,4,2,1,6,0.673022599,0.586323834,SR SI
242970,44953,MC,B,2,3-4: WORD MEANINGS:,4,1,1,3,0.312602291,0.550786368,SR MU
242711,44953,MC,A,2,5-4: ANALYSIS WITHIN,4,3,1,5,0.050452166,0.199456213,SR MU
242585,44953,MC,D,2,7-4: LANGUAGE USE: D,4,2,1,7,0.538697499,0.487921624,SR SI
242755,44953,MC,D,2,7-4: LANGUAGE USE: D,4,2,1,7,0.549679867,0.553858954,SR SI
245178,44954,CR,0,3,2-4: CENTRAL IDEAS:,4,3,1,2,0.071748879,0.401925108,SHORT
245180,44954,MC,D,2,3-4: WORD MEANINGS:,4,2,1,3,0.405242355,0.465614416,SR SI
245182,44954,CR,0,3,4-4: REASONING & EVA,4,3,1,4,0.092517007,0.426120008,SHORT
242865,44954,MC,HT,2,4-4: REASONING & EVA,4,3,1,4,0.150724638,0.31895341,HOT T
242587,44954,MC,C,2,5-4: ANALYSIS WITHIN,4,3,1,5,0.236203091,0.019197117,SR SI
243576,44957,CR,0,3,9-4: CENTRAL IDEAS:,4,3,2,9,0.082348799,0.335215131,SHORT
243405,44957,MC,A,2,11-4: REASONING & EV,4,3,2,11,0.068473232,0.033517261,EBSR:
243348,44957,MC,D,2,13-4: TEXT STRUCTURE,4,3,2,13,0.431309904,0.443935202,SR SI
242649,44957,MC,A,2,12-4: ANALYSIS WITHI,4,3,2,12,0.047955975,0.081387242,SR MU
243455,44957,MC,D,2,8-4: KEY DETAILS: US,4,2,2,8,0.212543852,0.20904325,SR SI
244955,44959,MC,D,2,8-5: KEY DETAILS: US,5,2,2,8,0.422487223,0.398183317,SR SI
244959,44959,MC,A,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.068085106,0.250122233,EBSR:
244712,44959,CR,0,3,9-5: CENTRAL IDEAS:,5,3,2,9,0.079830149,0.397521859,SHORT
244963,44959,MC,HT,2,10-5: WORD MEANINGS:,5,2,2,10,0.421052632,0.191440377,HOT T
244796,44959,MC,C,2,10-5: WORD MEANINGS:,5,1,2,10,0.589851202,0.534951913,SR SI
244967,44959,MC,A,2,12-5: ANALYSIS WITHI,5,3,2,12,0.138554217,0.447228399,EBSR:
244671,44959,MC,D,2,13-5: TEXT STRUCTURE,5,2,2,13,0.322326125,0.313922788,SR SI
242660,44959,MC,A,2,14-5: LANGUAGE USE:,5,3,2,14,0.200538358,0.348890996,SR MU
244461,44961,MC,A,2,11-5: REASONING & EV,5,3,2,11,0.109707839,0.015268465,EBSR:
244376,44961,MC,HT,2,8-5: KEY DETAILS: US,5,2,2,8,0.160247593,0.30025669,HOT T
244465,44961,MC,B,2,13-5: TEXT STRUCTURE,5,3,2,13,0.632794457,0.462754693,SR SI
244334,44961,MC,HT,2,8-5: KEY DETAILS: US,5,2,2,8,0.661204606,0.634446668,HOT T
244375,44961,MC,C,2,8-5: KEY DETAILS: US,5,1,2,8,0.411366006,0.268593451,SR SI
244459,44961,MC,D,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.310310848,0.483299439,EBSR:
244309,44961,MC,A,2,10-5: WORD MEANINGS:,5,2,2,10,0.513765695,0.350758398,SR SI
242670,44961,MC,B,2,14-5: LANGUAGE USE:,5,2,2,14,0.493958048,0.243543228,SR SI
243977,44963,MC,A,2,10-5: WORD MEANINGS:,5,2,2,10,0.603556141,0.529323524,SR SI
244156,44963,CR,0,3,11-5: REASONING & EV,5,3,2,11,0.16389074,0.498980223,SHORT
244063,44963,MC,D,2,12-5: ANALYSIS WITHI,5,3,2,12,0.045454546,0.269901737,EBSR:
244157,44963,MC,D,2,12-5: ANALYSIS WITHI,5,4,2,12,0.456790124,0.449825589,SR SI
243701,44963,MC,B,2,11-5: REASONING & EV,5,3,2,11,0.186433955,0.302641576,EBSR:
243891,44963,MC,A,2,13-5: TEXT STRUCTURE,5,3,2,13,0.02293578,0.047786597,SR MU
243769,44963,MC,D,2,13-5: TEXT STRUCTURE,5,3,2,13,0.15720524,0.072637234,SR SI
243923,44963,CR,0,3,9-5: CENTRAL IDEAS:,5,3,2,9,0.155149935,0.397603456,SHORT
242704,44963,MC,C,2,14-5: LANGUAGE USE:,5,2,2,14,0.151235585,0.398595185,SR MU
243537,44993,MC,A,2,1-5: KEY DETAILS: US,5,2,1,1,0.03870825,0.041914164,SR MU
243357,44993,MC,B,2,1-5: KEY DETAILS: US,5,1,1,1,0.218104063,-0.026898898,SR SI
243539,44993,CR,0,3,2-5: CENTRAL IDEAS:,5,3,1,2,0.096404216,0.335902211,SHORT
243442,44993,MC,D,2,2-5: CENTRAL IDEAS:,5,2,1,2,0.298308844,0.409175561,SR SI
243540,44993,MC,B,2,3-5: WORD MEANINGS:,5,1,1,3,0.405807535,0.017259823,SR SI
243394,44993,MC,HT,2,4-5: REASONING & EVI,5,3,1,4,0.199088146,0.420570227,HOT T
243480,44993,CR,0,3,4-5: REASONING & EVI,5,3,1,4,0.160647992,0.439989011,SHORT
243159,44993,MC,HT,2,3-5: WORD MEANINGS:,5,2,1,3,0.667705319,0.425877613,HOT T
243230,44993,MC,C,2,4-5: REASONING & EVI,5,3,1,4,0.251623377,0.370284827,EBSR:
243123,44993,MC,D,2,6-5: TEXT STRUCTURES,5,3,1,6,0.26446281,0.201962655,SR SI
243232,44993,MC,A,2,7-5: LANGUAGE USE: I,5,3,1,7,0.436149312,0.193627437,SR SI
243443,44994,MC,HT,2,1-4: KEY DETAILS: US,4,1,1,1,0.42418837,0.625587114,HOT T
243543,44994,MC,D,2,2-4: CENTRAL IDEAS:,4,2,1,2,0.693181818,0.540306265,SR SI
243349,44994,MC,B,2,3-4: WORD MEANINGS:,4,1,1,3,0.420454546,0.276075703,SR SI
243259,44994,MC,B,2,4-4: REASONING & EVA,4,3,1,4,0.439846589,0.391203513,EBSR:
243175,44994,MC,HT,2,4-4: REASONING & EVA,4,3,1,4,0.138939302,0.31929378,HOT T
243269,44994,MC,C,2,6-4: TEXT STRUCTURES,4,3,1,6,0.170454546,0.230272241,SR MU
243124,44994,MC,C,2,2-4: CENTRAL IDEAS:,4,2,1,2,0.202401978,0.336259742,SR MU
243422,45000,MC,C,2,2-5: CENTRAL IDEAS:,5,2,1,2,0.2673144,0.24913117,SR SI
243365,45000,MC,A,2,4-5: REASONING & EVI,5,3,1,4,0.232825892,0.43459344,EBSR:
243424,45000,MC,D,2,6-5: TEXT STRUCTURES,5,2,1,6,0.283973327,0.289100881,SR SI
243506,45000,MC,C,2,7-5: LANGUAGE USE: I,5,2,1,7,0.621077561,0.471673605,SR SI
243778,45000,MC,HT,2,1-5: KEY DETAILS: US,5,1,1,1,0.226865672,0.395483582,HOT T
243500,45000,MC,C,2,2-5: CENTRAL IDEAS:,5,2,1,2,0.173069608,0.310255963,EBSR:
243502,45000,MC,B,2,3-5: WORD MEANINGS:,5,1,1,3,0.734869432,0.519049619,SR SI
243598,45002,MC,A,2,1-5: KEY DETAILS: US,5,2,1,1,0.302064746,0.002062253,SR SI
243473,45002,MC,A,2,7-5: LANGUAGE USE: I,5,3,1,7,0.091743119,0.224699993,SR MU
243600,45002,MC,A,2,4-5: REASONING & EVI,5,3,1,4,0.629821261,0.58201252,EBSR:
244125,45002,MC,D,2,7-5: LANGUAGE USE: I,5,2,1,7,0.433798938,0.439604581,SR SI
244282,45002,MC,B,2,3-5: WORD MEANINGS:,5,2,1,3,0.428100136,0.436244128,SR MU
243974,45002,MC,A,2,6-5: TEXT STRUCTURES,5,3,1,6,0.255108767,0.358913436,SR MU
243965,45002,MC,D,2,2-5: CENTRAL IDEAS:,5,2,1,2,0.346250629,0.509448313,SR MU
243408,45002,MC,HT,2,1-5: KEY DETAILS: US,5,2,1,1,0.308305477,0.48456787,HOT T
244346,45015,MC,A,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.492013583,0.251378745,SR SI
244203,45015,MC,C,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.532128514,0.561149694,EBSR:
244087,45015,MC,A,2,13-5: TEXT STRUCTURE,5,3,2,13,0.421576764,0.273062113,SR SI
244207,45015,MC,D,2,13-5: TEXT STRUCTURE,5,3,2,13,0.373312153,0.422336348,SR SI
243985,45015,MC,HT,2,10-5: WORD MEANINGS:,5,1,2,10,0.665215814,0.492242317,HOT T
244211,45015,MC,HT,2,11-5: REASONING & EV,5,3,2,11,0.417459191,0.504294479,HOT T
244091,45015,MC,C,2,11-5: REASONING & EV,5,3,2,11,0.214719593,0.35232139,EBSR:
244719,45020,MC,HT,2,8-5: KEY DETAILS: US,5,2,2,8,0.248468941,0.274620386,HOT T
244810,45020,MC,B,2,8-5: KEY DETAILS: US,5,2,2,8,0.325744308,0.079197947,SR SI
244675,45020,MC,A,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.109170306,0.281515473,SR MU
244814,45020,MC,HT,2,10-5: WORD MEANINGS:,5,2,2,10,0.666375546,0.508805407,HOT T
244723,45020,CR,0,3,11-5: REASONING & EV,5,3,2,11,0.196969697,0.485786551,SHORT
244818,45020,MC,C,2,11-5: REASONING & EV,5,3,2,11,0.450897571,0.530250659,EBSR:
244006,45020,CR,0,3,9-5: CENTRAL IDEAS:,5,3,2,9,0.349173554,0.387063082,SHORT
244345,45047,MC,B,2,9-4: CENTRAL IDEAS:,4,2,2,9,0.149782574,0.296173476,SR MU
244512,45047,MC,B,2,9-4: CENTRAL IDEAS:,4,2,2,9,0.529584352,0.345822602,SR SI
244399,45047,MC,HT,2,9-4: CENTRAL IDEAS:,4,2,2,9,0.124046111,0.414275262,HOT T
244514,45047,MC,C,2,11-4: REASONING & EV,4,3,2,11,0.227455582,0.443636819,EBSR:
244301,45047,MC,HT,2,11-4: REASONING & EV,4,3,2,11,0.109465441,0.174737743,HOT T
244516,45047,MC,HT,2,11-4: REASONING & EV,4,3,2,11,0.159793814,0.403354125,HOT T
244799,45082,MC,B,2,8-5: KEY DETAILS: US,5,2,2,8,0.332914716,0.026034019,SR SI
244715,45082,MC,D,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.257352941,0.382680907,EBSR:
244634,45082,MC,A,2,12-5: ANALYSIS WITHI,5,4,2,12,0.092161017,0.263971336,SR MU
244805,45082,MC,D,2,13-5: TEXT STRUCTURE,5,3,2,13,0.456865128,0.569555699,SR SI
244718,45082,MC,D,2,13-5: TEXT STRUCTURE,5,3,2,13,0.449122807,0.48238807,SR SI
244975,45082,MC,B,2,8-5: KEY DETAILS: US,5,1,2,8,0.111952407,0.294389179,SR MU
244979,45082,CR,0,3,9-5: CENTRAL IDEAS:,5,3,2,9,0.043636941,0.145915133,SHORT
244803,45082,MC,HT,2,10-5: WORD MEANINGS:,5,2,2,10,0.791693155,0.51904967,HOT T
244983,45082,MC,HT,2,11-5: REASONING & EV,5,3,2,11,0.235279805,0.32833412,HOT T
244807,45082,MC,C,2,14-5: LANGUAGE USE:,5,2,2,14,0.357898942,0.480611156,SR MU
244940,45082,CR,0,3,11-5: REASONING & EV,5,3,2,11,0.162807986,0.470207882,SHORT
244767,45085,MC,D,2,8-5: KEY DETAILS: US,5,2,2,8,0.434677829,0.495204569,SR SI
244646,45085,MC,B,2,12-5: ANALYSIS WITHI,5,3,2,12,0.63717605,0.37218905,SR SI
244779,45085,MC,C,2,14-5: LANGUAGE USE:,5,3,2,14,0.550561798,0.539784815,SR SI
244907,45085,MC,A,2,11-5: REASONING & EV,5,3,2,11,0.151881517,0.331508866,EBSR:
244901,45085,MC,A,2,8-5: KEY DETAILS: US,5,1,2,8,0.311101549,-0.098572905,SR SI
244909,45085,MC,B,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.244415386,-0.155667365,SR SI
244677,45088,MC,B,2,8-5: KEY DETAILS: US,5,2,2,8,0.37037037,0.181451496,SR SI
244824,45088,MC,D,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.477272727,0.16010972,SR SI
244729,45088,MC,D,2,11-5: REASONING & EV,5,3,2,11,0.452205882,0.149487125,EBSR:
244832,45088,MC,A,2,12-5: ANALYSIS WITHI,5,3,2,12,0.624,0.321305918,SR SI
244654,45088,MC,D,2,13-5: TEXT STRUCTURE,5,2,2,13,0.436567164,0.191206961,SR SI
244839,45088,MC,D,2,14-5: LANGUAGE USE:,5,2,2,14,0.653136531,0.182765116,SR SI
244737,45088,MC,B,2,8-5: KEY DETAILS: US,5,2,2,8,0.378571429,0.40505711,SR MU
244847,45088,MC,C,2,12-5: ANALYSIS WITHI,5,3,2,12,0.755102041,0.361612553,SR SI
244877,45091,MC,C,2,8-5: KEY DETAILS: US,5,2,2,8,0.339853301,0.38619868,SR SI
244692,45091,MC,D,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.573139235,0.39821788,SR SI
244885,45091,MC,D,2,9-5: CENTRAL IDEAS:,5,2,2,9,0.633968478,0.618965361,SR SI
244759,45091,MC,HT,2,12-5: ANALYSIS WITHI,5,3,2,12,0.229381443,0.464355768,HOT T
244893,45091,MC,D,2,13-5: TEXT STRUCTURE,5,2,2,13,0.48745838,0.453897329,SR SI
244661,45091,MC,C,2,14-5: LANGUAGE USE:,5,2,2,14,0.76432231,0.533117733,SR SI
244768,45091,MC,D,2,11-5: REASONING & EV,5,3,2,11,0.238745211,0.442568682,EBSR:
246147,45274,MC,D,2,12-4: ANALYSIS WITHI,4,4,2,12,0.244239631,0.259874808,EBSR:
246027,45274,MC,B,2,13-4: TEXT STRUCTURE,4,3,2,13,0.446640316,0.250514609,SR SI
246149,45274,MC,B,2,13-4: TEXT STRUCTURE,4,3,2,13,0,NA,SR MU
246123,45274,MC,D,2,10-4: WORD MEANINGS:,4,2,2,10,0.075837743,-0.028423602,SR SI
246140,45274,MC,C,2,8-4: KEY DETAILS: US,4,2,2,8,0.256475368,0.456720053,SR MU
246144,45274,CR,0,3,9-4: CENTRAL IDEAS:,4,3,2,9,0.104944118,0.308163786,SHORT
245963,45274,MC,A,2,11-4: REASONING & EV,4,3,2,11,0.315224064,0.481104279,EBSR:
246241,45274,MC,B,2,10-4: WORD MEANINGS:,4,2,2,10,0.319267214,0.430961681,SR MU
246388,45298,MC,B,2,8-4: KEY DETAILS: US,4,1,2,8,0.199104235,-0.23645138,SR MU
246561,45298,MC,B,2,8-4: KEY DETAILS: US,4,2,2,8,0.146301594,0.293984695,SR MU
246279,45298,CR,0,3,9-4: CENTRAL IDEAS:,4,3,2,9,0.135044643,0.406680063,SHORT
246412,45298,MC,HT,2,10-4: WORD MEANINGS:,4,2,2,10,0.638549307,0.550020211,HOT T
246327,45298,CR,0,3,11-4: REASONING & EV,4,3,2,11,0.04427925,0.336413172,SHORT
246423,45298,MC,A,2,12-4: ANALYSIS WITHI,4,3,2,12,0.133606557,0.213855798,SR MU
246286,45298,MC,B,2,14-4: LANGUAGE USE:,4,3,2,14,0.457792208,0.29532144,SR SI
246438,45298,MC,C,2,14-4: LANGUAGE USE:,4,3,2,14,0.006535948,0.068297018,SR MU